WORD;POST_PROB_5;NUM_1_REVIEWS;NUM_5_REVIEWS
partner;0.928571428571429;1;13
partnered;1;0;2
partners;0.75;4;12
partnership;1;0;2
parts;0.703703703703704;24;57
party;0.859375;9;55
pass;0.666666666666667;7;14
passed;0.604651162790698;17;26
passenger;0.714285714285714;2;5
passengers;1;0;1
passes;0.666666666666667;1;2
passing;0.739130434782609;6;17
passion;1;0;24
passionate;0.971428571428572;1;34
passive;0;1;0
passport;0.571428571428571;3;4
passports;1;0;1
past;0.829694323144105;39;190
paste;0;2;0
pastor;1;0;28
pastors;0.857142857142857;1;6
pastrami;1;0;1
pastry;1;0;1
pasture;1;0;1
pastures;1;0;1
pat;1;0;4
patch;0.666666666666667;1;2
patches;0;1;0
patchy;1;0;1
pate;1;0;1
patent;1;0;1
path;1;0;14
pathetic;0;9;0
pathfinder;1;0;1
pathology;1;0;1
paths;0.8;1;4
pathway;1;0;1
pathways;1;0;1
patience;0.933333333333333;5;70
patient;0.908485856905158;55;546
patiently;0.9;2;18
patients;0.776666666666667;67;233
patio;0.805555555555556;7;29
patrol;1;0;2
patron;0.5;1;1
patronize;0.5;2;2
patronized;0;2;0
patronizing;0;2;0
patrons;0.571428571428571;3;4
pats;1;0;1
pattern;0.333333333333333;2;1
patting;1;0;1
patty;1;0;4
pause;0.666666666666667;1;2
pave;1;0;1
pavement;1;0;1
pavilions;1;0;1
paving;1;0;5
pawn;0.444444444444444;10;8
pawned;0;4;0
pawning;0;1;0
pawns;1;0;1
pawnshop;0.75;1;3
pawnshops;1;0;2
pay;0.362369337979094;183;104
payable;0;1;0
payback;0;1;0
paycheck;0.6;4;6
paychecks;0;1;0
payday;1;0;7
payed;0.384615384615385;8;5
payer;0;1;0
paying;0.292452830188679;75;31
payment;0.61744966442953;57;92
payments;0.610169491525424;23;36
payroll;0.666666666666667;1;2
pays;0.869565217391304;3;20
peace;0.956521739130435;2;44
peaceful;1;0;21
peacefully;1;0;3
peach;1;0;2
peak;1;0;1
peanut;1;0;2
peanuts;1;0;1
pearl;0.733333333333333;4;11
pearly;1;0;1
pebbles;1;0;1
pecan;1;0;8
peculiar;1;0;2
pedal;1;0;1
pedantic;0;2;0
pedestals;1;0;1
pediatric;0.75;2;6
pediatrician;0.5;9;9
pediatricians;0.857142857142857;1;6
pediatrics;0;2;0
pedicure;0.846153846153846;12;66
pedicures;1;0;18
peeked;0;2;0
peeled;0.5;1;1
peeling;0.333333333333333;2;1
peels;1;0;2
peeping;0;1;0
peer;1;0;4
peering;1;0;1
peers;1;0;2
peewee;0.75;1;3
pegs;0;1;0
pelvis;1;0;1
penalized;0.5;2;2
penalty;0;1;0
pence;1;0;1
pencil;1;0;1
pendant;1;0;1
pending;0.166666666666667;5;1
penetration;1;0;2
penile;1;0;1
peninsula;1;0;1
penis;1;0;2
penmanship;1;0;1
penny;0.8;5;20
pens;0.25;3;1
pent;0;1;0
peon;0;1;0
peoples;0.277777777777778;13;5
pepper;0.857142857142857;2;12
peppercorn;1;0;1
peppered;1;0;2
peppers;0.666666666666667;2;4
perceive;0;1;0
percent;0.75;2;6
percentage;1;0;1
perceptible;1;0;1
perception;1;0;1
perceptions;1;0;1
perennial;1;0;1
perfect;0.96797153024911;9;272
perfecta;1;0;1
perfectas;0;1;0
perfecting;1;0;1
perfection;1;0;15
perfectionist;1;0;13
perfectly;0.895522388059702;7;60
perfects;1;0;1
perform;0.735294117647059;9;25
performance;0.925925925925926;2;25
performances;1;0;1
performed;0.912280701754386;5;52
performing;0.857142857142857;1;6
performs;1;0;4
pergola;1;0;3
perimeter;1;0;2
period;0.609756097560976;16;25
periodic;0.333333333333333;2;1
periodically;1;0;4
periodontists;1;0;1
periods;0.5;1;1
perk;1;0;2
perks;1;0;2
perm;1;0;5
permanent;0.857142857142857;2;12
permanently;0.4;3;2
permeating;1;0;1
permed;1;0;2
permission;0.111111111111111;8;1
permit;0.2;4;1
permits;0.5;1;1
permitted;1;0;1
permitting;1;0;2
perms;1;0;1
perpetual;1;0;1
perseverance;1;0;5
persisted;1;0;1
persistence;1;0;4
persistent;0.8;1;4
persnickety;1;0;1
person;0.685096153846154;131;285
persona;0.807692307692308;5;21
personable;1;0;166
personal;0.837837837837838;30;155
personalities;1;0;8
personality;0.890909090909091;6;49
personalize;1;0;3
personalized;1;0;16
personalizing;1;0;1
personally;0.775;18;62
personas;1;0;15
personnel;0.84375;5;27
persons;0.818181818181818;2;9
perspective;0.8;3;12
perspectives;1;0;1
pertain;1;0;1
pertained;1;0;1
pertaining;0.5;1;1
pertains;0;1;0
pertinent;0;1;0
peruse;1;0;1
pesky;1;0;2
peso;1;0;2
pesos;0;1;0
pest;0.956043956043956;4;87
pestered;1;0;1
pesticide;1;0;1
pesticides;1;0;1
pesto;1;0;1
pests;1;0;15
peters;1;0;4
petroleum;0;1;0
pets;0.833333333333333;3;15
pettiness;0;1;0
petting;1;0;2
pewee;1;0;1
pharmacies;0.5;1;1
pharmacist;0.368421052631579;12;7
pharmacists;0.5;1;1
pharmacy;0.492957746478873;36;35
phase;0.96551724137931;1;28
phased;1;0;2
phases;1;0;3
phenomenal;1;0;87
phenomenally;1;0;1
philanthropists;1;0;1
philosopher;1;0;1
philosophy;0.833333333333333;1;5
phobia;1;0;1
phobic;1;0;1
phoenix;0;1;0
phone;0.472803347280335;252;226
phoned;0;2;0
phonegreat;1;0;1
phones;0.384615384615385;16;10
photo;0.894736842105263;6;51
photograph;1;0;2
photographed;1;0;1
photographer;1;0;20
photographers;1;0;1
photographing;1;0;2
photographs;1;0;2
photography;0.9;1;9
photos;0.847222222222222;11;61
physic;1;0;1
physical;0.838383838383839;16;83
physicality;1;0;1
physically;0.785714285714286;3;11
physicals;1;0;3
physician;0.808510638297872;9;38
physicians;0.666666666666667;4;8
pi;0.5;1;1
pianist;1;0;2
pick;0.534883720930233;80;92
picked;0.67741935483871;30;63
pickets;1;0;1
pickiest;1;0;2
picking;0.731707317073171;11;30
pickle;1;0;1
pickles;1;0;3
picks;0.5;2;2
pickup;0.678571428571429;9;19
pickups;0.5;1;1
picky;1;0;20
picnic;1;0;4
pics;0.666666666666667;4;8
picture;0.878787878787879;4;29
pictured;1;0;1
pictures;0.8125;21;91
pie;1;0;4
piece;0.653846153846154;18;34
pieces;0.896551724137931;3;26
pier;1;0;6
pierce;1;0;2
pierced;1;0;5
piers;0.8;1;4
pigs;0.8;1;4
pile;1;0;1
piles;1;0;5
pillars;1;0;1
pillow;0.666666666666667;1;2
pillowed;1;0;1
pillows;0;2;0
pills;0.2;8;2
pilot;1;0;2
pin;0.166666666666667;5;1
pinch;1;0;8
pinched;1;0;1
pineapple;1;0;9
ping;0.5;1;1
pinhole;1;0;1
pink;0.75;1;3
pinkeye;0;1;0
pinnacle;1;0;1
pinpoint;1;0;1
pinpointed;1;0;1
pins;1;0;3
pint;1;0;3
pioneers;1;0;1
pip;1;0;5
pipe;1;0;14
pipeline;1;0;1
piper;1;0;1
pipers;1;0;1
pipes;0.818181818181818;2;9
pips;1;0;1
pirate;1;0;30
piss;0;2;0
pistols;0.333333333333333;2;1
piston;1;0;1
pit;0.833333333333333;3;15
pitch;1;0;3
pitched;1;0;1
pitiful;0;1;0
pits;1;0;1
pittance;1;0;1
pity;0;2;0
pizza;0.8;11;44
pizzas;1;0;6
pizzazz;1;0;1
pkg;0;2;0
pl;0.5;1;1
placard;0;1;0
place;0.821052631578947;442;2028
placement;0.8;1;4
placenta;0.666666666666667;1;2
places;0.908333333333333;11;109
placing;0.666666666666667;2;4
plague;0.333333333333333;2;1
plagued;0;1;0
plain;0.454545454545455;6;5
plainly;1;0;1
plan;0.87431693989071;23;160
plane;1;0;4
planes;1;0;2
planet;0.75;2;6
planets;1;0;1
plank;1;0;1
planks;0;2;0
planned;0.8;5;20
planner;1;0;2
planning;0.902439024390244;4;37
plans;0.826923076923077;9;43
plant;1;0;6
plantain;1;0;1
plantar;1;0;1
planters;1;0;1
plants;0.857142857142857;1;6
plaque;1;0;1
plaster;0.428571428571429;4;3
plastic;1;0;4
plat;1;0;1
plate;0.692307692307692;4;9
plates;0.25;6;2
platform;1;0;4
plating;1;0;2
platinum;1;0;2
plats;1;0;1
platter;1;0;1
play;0.884615384615385;6;46
played;0.666666666666667;3;6
player;1;0;1
players;1;0;3
playground;0.888888888888889;1;8
playing;0.806451612903226;6;25
playlists;1;0;1
playroom;1;0;1
plays;1;0;4
plaza;1;0;3
plead;1;0;2
pleading;0;1;0
pleasant;0.956331877729258;10;219
pleasantly;1;0;18
pleased;0.99;3;297
pleases;1;0;1
pleasing;1;0;9
pleasurable;1;0;5
pleasure;1;0;164
pleat;0;2;0
pledge;1;0;2
plentiful;1;0;2
plenty;0.841269841269841;10;53
plenum;0.5;1;1
plethora;1;0;2
plight;1;0;1
plot;0;1;0
plotter;1;0;1
plow;1;0;2
plug;0.666666666666667;2;4
plugs;1;0;1
plum;0;1;0
plumbed;1;0;1
plumber;0.833333333333333;1;5
plumbers;1;0;1
plumbing;0.82051282051282;7;32
pm;0.587301587301587;26;37
pneumonia;1;0;2
pock;1;0;1
pocket;0.388888888888889;22;14
pockets;0;3;0
podcast;1;0;1
podiatrist;1;0;7
podiatry;1;0;17
point;0.694267515923567;48;109
pointed;0.772727272727273;5;17
pointer;1;0;1
pointers;1;0;4
pointing;0.375;5;3
pointless;0;2;0
points;0.818181818181818;2;9
poison;1;0;1
poisoning;0.666666666666667;1;2
poke;1;0;1
poked;0.5;1;1
poker;1;0;1
polar;0.5;1;1
pole;1;0;2
police;0.333333333333333;14;7
policies;0.714285714285714;4;10
policy;0.641025641025641;14;25
polish;0.722222222222222;5;13
polished;1;0;2
polishes;1;0;1
polite;0.969298245614035;7;221
politely;0.4;6;4
politeness;1;0;2
political;0.25;3;1
politician;1;0;1
politicians;1;0;1
politics;0.5;1;1
pollutants;1;0;1
polluted;0;1;0
polyp;1;0;1
polyps;1;0;1
pomegranate;1;0;3
pond;1;0;1
pondering;1;0;1
ponds;0;1;0
pong;1;0;1
poo;1;0;1
pooh;1;0;1
pool;0.896088019559902;85;733
pooling;1;0;2
pools;0.968586387434555;6;185
poop;0;1;0
pooped;1;0;1
poor;0.102803738317757;96;11
poorest;1;0;2
poorly;0.1;18;2
pop;1;0;9
popcorn;0;1;0
popped;1;0;10
popper;1;0;3
poppers;1;0;5
popping;1;0;2
pops;1;0;2
popular;1;0;2
populated;1;0;1
population;1;0;3
popup;1;0;1
porcelain;1;0;2
porch;0.888888888888889;1;8
pork;0.705882352941176;5;12
porky;1;0;1
porn;0;1;0
pornography;0;1;0
port;0.875;2;14
portal;0.5;3;3
porter;0.5;1;1
portfolio;1;0;1
porting;0;1;0
portion;0.545454545454545;5;6
portions;0.7;3;7
portrait;1;0;1
portraits;1;0;7
pose;1;0;2
posed;1;0;1
poses;1;0;1
posh;1;0;2
posing;1;0;2
position;0.65;7;13
positions;0.5;4;4
positive;0.884393063583815;20;153
positively;0.8;1;4
positives;0.5;1;1
possession;1;0;5
possessions;1;0;3
possibilities;0.333333333333333;2;1
possibility;0.5;2;2
possible;0.834224598930481;31;156
possibly;0.5;12;12
post;0.531914893617021;44;50
postal;0.6;2;3
postcard;0;1;0
postcards;0;1;0
posted;0.454545454545455;12;10
posters;0;1;0
posting;0.5;5;5
postmistress;1;0;1
postpartum;1;0;2
postpone;0;1;0
postponed;1;0;1
posts;0.8;1;4
posture;0.8;1;4
potato;0.888888888888889;1;8
potatoes;0.727272727272727;3;8
potential;0.739130434782609;12;34
potentially;0.8;1;4
pots;0.333333333333333;2;1
potter;1;0;1
potty;0.923076923076923;1;12
pound;1;0;3
pounds;1;0;5
poured;0;3;0
pouring;1;0;1
pours;1;0;1
pouting;0;1;0
poverty;1;0;1
powder;0.695652173913044;7;16
power;0.6875;20;44
powered;1;0;1
powerful;1;0;6
powers;1;0;1
pr;1;0;1
practical;0.833333333333333;1;5
practically;0.428571428571429;4;3
practice;0.914772727272727;15;161
practiced;1;0;10
practices;0.52;12;13
practicing;0.888888888888889;1;8
practitioner;0.68421052631579;6;13
practitioners;0.5;2;2
prairie;1;0;4
praise;1;0;21
praiseworthy;1;0;1
praising;1;0;1
prank;0;1;0
pray;0.75;3;9
prayer;0.6;2;3
prayers;0.5;1;1
praying;0.8;1;4
prays;1;0;1
preach;1;0;4
preached;1;0;2
preacher;1;0;1
preaches;1;0;4
preaching;1;0;1
prearranged;1;0;1
precaution;1;0;2
precautions;1;0;13
precedents;0;1;0
precious;1;0;12
precise;1;0;8
precisely;1;0;1
precision;0.875;1;7
preconceived;0.666666666666667;1;2
precursor;0;1;0
predatory;0;1;0
predeceased;1;0;1
predicted;1;0;3
preemie;1;0;2
preexisting;0;1;0
prefer;0.666666666666667;3;6
preferably;1;0;1
preference;0.6;2;3
preferences;0.833333333333333;1;5
preferred;0.75;2;6
preformed;1;0;4
pregnancies;1;0;14
pregnancy;0.928571428571429;3;39
pregnant;0.681818181818182;7;15
preheat;0;1;0
prejudice;0;1;0
prejudiced;0;1;0
prejudices;0;1;0
preliminary;1;0;1
premature;0;1;0
premier;1;0;11
premise;1;0;1
premises;1;0;1
premium;0.8;2;8
prenatal;1;0;4
prep;1;0;9
prepaid;0.666666666666667;2;4
preparation;0.666666666666667;5;10
preparations;1;0;1
prepare;0.636363636363636;4;7
prepared;0.866666666666667;6;39
prepares;1;0;4
preparing;0.727272727272727;3;8
prepayment;0;1;0
prepped;1;0;1
prepping;1;0;1
preps;1;0;2
prerecorded;0;1;0
prerequisites;1;0;1
prerogative;0;1;0
preschool;1;0;11
preschooler;1;0;2
preschools;1;0;3
prescribe;0.3;7;3
prescribed;0.428571428571429;12;9
prescribes;0.666666666666667;1;2
prescribing;0;2;0
prescription;0.416666666666667;49;35
prescriptions;0.470588235294118;9;8
presence;0.6;2;3
present;0.692307692307692;8;18
presentation;0.928571428571429;1;13
presentations;1;0;1
presented;0.833333333333333;3;15
presenting;0.666666666666667;1;2
presents;0.625;3;5
preserved;1;0;1
preset;1;0;1
president;0.55;9;11
presidential;1;0;1
press;0.727272727272727;3;8
pressed;0.625;3;5
pressing;0.25;3;1
pressure;0.809523809523809;12;51
pressured;0.888888888888889;1;8
pressures;0;1;0
pressuring;0.5;1;1
preteen;1;0;1
pretend;0;2;0
pretended;0;2;0
pretending;0;2;0
pretenses;0;2;0
pretentious;0.25;3;1
pretty;0.844155844155844;24;130
prevail;0;2;0
prevails;1;0;1
prevent;0.730769230769231;7;19
preventative;1;0;4
prevented;0.5;1;1
preventing;1;0;3
prevention;1;0;1
preventive;0;1;0
preview;1;0;1
previous;0.772277227722772;23;78
previously;0.793103448275862;6;23
prey;0;1;0
preying;0;2;0
price;0.829981718464351;93;454
priced;0.79746835443038;16;63
priceless;1;0;7
prices;0.920980926430518;29;338
pricey;0.777777777777778;2;7
pricier;0;1;0
pricing;0.908333333333333;11;109
prick;0;1;0
pride;0.875;6;42
prides;1;0;2
priest;1;0;1
priests;1;0;1
prim;1;0;1
primarily;1;0;4
primary;0.744186046511628;11;32
prime;0.75;1;3
primrose;1;0;1
princess;1;0;1
principal;0.142857142857143;6;1
principle;0.333333333333333;2;1
principles;1;0;1
print;0.4;6;4
printable;1;0;1
printed;0.666666666666667;3;6
printer;0.5;1;1
printing;0.5;1;1
printout;0;1;0
prints;0.833333333333333;1;5
prior;0.65;21;39
priorities;1;0;1
prioritized;1;0;2
priority;0.923076923076923;2;24
prison;0.666666666666667;3;6
pristine;1;0;6
privacy;0.636363636363636;4;7
private;0.625;18;30
privately;1;0;1
privilege;1;0;9
privileged;1;0;2
prized;1;0;1
pro;0.954545454545455;1;21
proactive;1;0;11
proactively;1;0;1
probable;1;0;2
probably;0.617977528089888;34;55
probate;1;0;14
probation;0.75;1;3
probe;1;0;1
problem;0.758064516129032;90;282
problematic;1;0;3
problems;0.835748792270531;34;173
procedural;1;0;1
procedure;0.876811594202898;17;121
procedures;0.946428571428571;3;53
proceed;0.833333333333333;1;5
proceeded;0.3;14;6
proceeding;0.5;1;1
proceedings;1;0;1
proceeds;0.142857142857143;6;1
process;0.954666666666667;34;716
processed;0.285714285714286;10;4
processes;1;0;9
processing;0.888888888888889;1;8
procession;1;0;1
processor;0.5;1;1
proclaim;0;1;0
proclaimed;1;0;1
procrastinated;1;0;1
procrastinating;1;0;1
procure;1;0;1
prodded;0;1;0
produce;0.9;1;9
produced;1;0;2
produces;1;0;4
producing;1;0;4
product;0.845070422535211;22;120
production;1;0;13
productions;1;0;2
productive;1;0;16
productivity;1;0;1
products;0.865079365079365;17;109
profession;0.904761904761905;2;19
professional;0.983892617449665;36;2199
professionalism;0.925287356321839;13;161
professionally;0.948717948717949;2;37
professionals;0.95;3;57
professions;1;0;1
professor;1;0;2
proficient;1;0;10
profile;0.333333333333333;2;1
profiled;0;2;0
profiling;0;1;0
profit;0.428571428571429;4;3
profitable;0;1;0
profits;0;3;0
profound;0.833333333333333;1;5
profoundly;1;0;1
prognosis;1;0;1
program;0.936363636363636;7;103
programming;1;0;3
programs;0.95;1;19
progress;0.955555555555556;2;43
progressed;0.857142857142857;1;6
progresses;1;0;1
progressing;1;0;4
progressive;1;0;13
project;0.947368421052632;12;216
projected;1;0;1
projects;0.909090909090909;4;40
prolong;1;0;1
prom;1;0;2
prominent;1;0;3
promise;0.861111111111111;5;31
promised;0.652173913043478;16;30
promises;0.266666666666667;11;4
promising;1;0;2
promote;1;0;1
promoted;1;0;2
promoting;0.5;1;1
promotion;0.571428571428571;3;4
promotional;1;0;1
promotions;1;0;3
prompt;0.984455958549223;3;190
prompted;1;0;3
prompting;1;0;1
promptly;0.956521739130435;3;66
promptness;1;0;6
prone;1;0;1
pronto;1;0;1
proof;0.1;18;2
proofs;1;0;2
propane;0.5;1;1
proper;0.5;21;21
properly;0.589285714285714;23;33
properties;0.703703703703704;8;19
property;0.766497461928934;46;151
proposal;0.5;3;3
propose;1;0;6
proposed;0.75;1;3
proposition;1;0;1
propositioned;0;1;0
proprietary;1;0;1
proprietor;1;0;3
proprietors;1;0;1
proprietorship;1;0;1
props;1;0;8
pros;0.9;1;9
prosecution;1;0;1
prosecutions;1;0;2
prosecutors;1;0;1
prospect;1;0;1
prospective;1;0;2
prosper;0.857142857142857;1;6
prosperous;1;0;1
protect;0.925925925925926;2;25
protected;0.888888888888889;1;8
protecting;0.666666666666667;1;2
protection;0.833333333333333;1;5
protections;0;2;0
protective;0.333333333333333;4;2
protector;1;0;1
protects;1;0;2
protein;1;0;4
proteins;1;0;1
protocol;0.8;1;4
protocols;0.857142857142857;2;12
proud;1;0;37
proudly;1;0;6
provably;1;0;1
prove;0.454545454545455;6;5
proved;1;0;7
proven;1;0;2
proves;0;1;0
provide;0.836956521739131;30;154
provided;0.933085501858736;18;251
providence;1;0;1
provider;0.723404255319149;13;34
providers;0.75;4;12
providing;0.909090909090909;5;50
proving;0.5;1;1
provoked;1;0;1
provoking;1;0;1
proximal;1;0;4
proximity;0.4;3;2
proxy;0;1;0
pruning;1;0;2
psi;0;1;0
psych;1;0;1
psychiatric;0;1;0
psychiatrist;0;1;0
psychologically;0.5;1;1
psychologist;0.25;3;1
pt;0.961538461538462;1;25
pub;1;0;1
public;0.790697674418605;9;34
publican;0;1;0
publications;1;0;1
publicly;0.5;1;1
publish;0;1;0
published;1;0;1
publishes;0;1;0
puck;0;1;0
pudding;0;2;0
puddle;0;1;0
puddles;1;0;1
pueblo;1;0;4
pueblos;1;0;1
puff;1;0;2
puffing;0;1;0
pug;1;0;1
pull;0.916666666666667;2;22
pulled;0.824561403508772;10;47
pulling;0.733333333333333;4;11
pullout;1;0;2
pulls;0.8;1;4
pulse;0.333333333333333;2;1
pulsed;1;0;1
pump;0.473684210526316;30;27
pumped;1;0;3
pumping;1;0;4
pumpkin;1;0;1
pumpkins;1;0;1
pumps;0.444444444444444;5;4
punch;0.75;1;3
punching;1;0;1
punctual;1;0;55
punctuality;1;0;4
puncture;0;3;0
punctured;0;3;0
punished;0;1;0
punishing;0;1;0
punishment;0;1;0
punks;1;0;1
pup;1;0;12
puppies;1;0;1
puppy;0.9375;1;15
pups;1;0;9
purchase;0.833333333333333;19;95
purchased;0.74468085106383;24;70
purchasers;0;1;0
purchases;0.636363636363636;4;7
purchasing;0.731707317073171;11;30
pure;0.833333333333333;1;5
pureed;1;0;1
purely;1;0;1
purgatory;1;0;1
purge;0;1;0
purple;0.333333333333333;2;1
purpose;0.884615384615385;3;23
purposeful;1;0;2
purposely;0.333333333333333;2;1
purposes;1;0;3
purse;0;1;0
purses;1;0;1
pursue;0.5;2;2
pursuing;0;1;0
pursuit;1;0;3
pus;0;1;0
push;0.805555555555556;7;29
pushed;0.652173913043478;8;15
pushes;1;0;4
pushing;0.8;5;20
pushy;0.916666666666667;2;22
put;0.664879356568365;125;248
puts;0.758620689655172;7;22
putting;0.681818181818182;14;30
puzzled;0.5;1;1
qt;1;0;7
quacks;1;0;1
quail;0.947368421052632;1;18
quaint;0;1;0
qualification;1;0;2
qualified;0.625;6;10
qualify;0.428571428571429;4;3
qualities;1;0;5
quality;0.909539473684211;55;553
qualm;1;0;1
qualms;1;0;1
quantified;1;0;1
quarantine;1;0;3
quarantining;1;0;1
quarter;0.333333333333333;2;1
quartered;0;2;0
quarterly;1;0;13
quarters;0.25;3;1
quartet;1;0;1
quartz;1;0;1
quasi;0;1;0
queen;0.857142857142857;1;6
queries;1;0;1
quest;0.4;3;2
question;0.75609756097561;30;93
questionable;0.666666666666667;2;4
questioned;0.25;3;1
questioning;1;0;2
questions;0.954819277108434;30;634
queue;0;1;0
quick;0.967241379310345;19;561
quicken;1;0;1
quicker;0.583333333333333;5;7
quickest;1;0;4
quickly;0.9533527696793;16;327
quickness;1;0;1
quiet;0.931506849315069;5;68
quieter;1;0;2
quietest;1;0;1
quietly;0.333333333333333;2;1
quilt;1;0;1
quilting;1;0;3
quilts;1;0;4
quirks;1;0;1
quirky;0.75;1;3
quit;0.461538461538461;7;6
quitter;1;0;1
quiz;1;0;5
quo;1;0;1
quote;0.693181818181818;27;61
quoted;0.736842105263158;10;28
quotes;0.846153846153846;4;22
quoting;1;0;4
r;0.764705882352941;4;13
rabbit;1;0;1
rabbits;1;0;1
race;0.666666666666667;1;2
races;0.666666666666667;1;2
racial;0;1;0
racially;0;2;0
racing;1;0;3
racist;0;6;0
rack;0.75;1;3
racks;1;0;3
radar;0.666666666666667;1;2
radiance;1;0;3
radiant;1;0;2
radiating;0;1;0
radiator;0.125;7;1
radio;0.666666666666667;2;4
radioed;1;0;1
radiology;1;0;1
radius;1;0;2
raffle;1;0;1
rafter;1;0;2
rafters;1;0;1
rail;1;0;3
railing;0.333333333333333;2;1
railings;0;2;0
railroad;1;0;1
rain;1;0;23
rainbow;1;0;1
rained;0.8;1;4
rainfall;1;0;3
rainiest;1;0;1
raining;0.333333333333333;4;2
rains;1;0;3
rainy;1;0;3
raise;0.84;4;21
raised;0.545454545454545;5;6
raiser;0;1;0
raises;1;0;1
raising;0.75;1;3
ram;1;0;3
rambunctious;1;0;1
ramp;1;0;5
ran;0.692307692307692;16;36
ranch;0.782608695652174;5;18
rancher;1;0;1
ranching;1;0;1
rancid;0;1;0
random;0.333333333333333;4;2
randomly;0.75;1;3
randoms;0;1;0
randy;0;1;0
rang;0;5;0
range;0.818181818181818;6;27
ranged;0;4;0
rangers;1;0;1
ranges;1;0;2
ranging;1;0;3
ranked;1;0;1
ranking;1;0;2
rankings;1;0;2
ransom;0;2;0
rant;1;0;1
rapid;0.833333333333333;1;5
rapport;1;0;6
raptors;0;1;0
rare;0.970588235294118;1;33
rarely;0.666666666666667;3;6
rares;1;0;1
rarity;1;0;1
rash;0.25;3;1
raspberry;1;0;2
rat;0.333333333333333;2;1
rate;0.6;32;48
rated;0.5;2;2
rates;0.877551020408163;6;43
rating;0.565217391304348;20;26
ratings;0.571428571428571;3;4
ratio;0.142857142857143;6;1
rational;0;1;0
rationale;0;1;0
ratios;0;2;0
rats;0.666666666666667;1;2
rave;0.833333333333333;1;5
raved;1;0;2
raw;0.5;1;1
ray;0.777777777777778;2;7
rays;1;0;2
razor;1;0;1
rd;0.8125;3;13
reach;0.772727272727273;10;34
reachable;1;0;1
reached;0.763157894736842;9;29
reaches;0;2;0
reaching;0.642857142857143;5;9
react;1;0;2
reacted;1;0;1
reaction;0.583333333333333;5;7
reactions;0;1;0
reactive;1;0;1
read;0.625;33;55
reader;0.428571428571429;4;3
readers;1;0;3
readied;1;0;1
readily;1;0;4
readiness;1;0;1
reading;0.794871794871795;8;31
readings;1;0;6
readjusted;1;0;1
reads;0.4;3;2
ready;0.775147928994083;38;131
reaffirm;0;1;0
real;0.8;45;180
realest;1;0;1
realistic;1;0;12
reality;0.933333333333333;1;14
realize;0.692307692307692;8;18
realized;0.625;6;10
realizes;1;0;2
realizing;0.666666666666667;1;2
realm;1;0;1
realty;1;0;11
reaper;1;0;3
reapply;0;1;0
reapplying;0;1;0
rear;0.785714285714286;3;11
rearranged;1;0;1
rearranging;1;0;1
reason;0.495145631067961;52;51
reasonable;0.970338983050847;7;229
reasoning;0;2;0
reasons;0.758620689655172;7;22
reassembled;1;0;2
reassigned;0;1;0
reassurance;1;0;5
reassurances;1;0;1
reassure;0.333333333333333;2;1
reassured;0.666666666666667;2;4
reassures;1;0;1
reassuring;1;0;24
reattach;1;0;1
reattached;1;0;1
rebate;1;0;1
rebates;1;0;1
rebuff;1;0;1
rebuild;1;0;6
rebuilding;1;0;1
rebuilt;0.75;1;3
rebuttal;0;1;0
recall;0.8;1;4
receipt;0.142857142857143;24;4
receipted;0;2;0
receipts;0;1;0
receive;0.561643835616438;32;41
received;0.684049079754601;103;223
receiver;0;1;0
receives;0.333333333333333;2;1
receiving;0.631578947368421;14;24
recent;0.875;4;28
recently;0.865168539325843;24;154
receptacles;1;0;2
reception;0.777777777777778;4;14
receptionist;0.475409836065574;32;29
receptionists;0.8;1;4
receptive;1;0;6
receptiveness;1;0;1
recheck;0.5;1;1
rechecked;1;0;1
recipe;0;4;0
recipes;1;0;2
recipient;1;0;1
recipients;1;0;1
recite;1;0;1
recited;1;0;1
reckless;0.909090909090909;1;10
recklessly;0;2;0
reckoned;1;0;2
reclaiming;0;1;0
recliner;1;0;1
recognition;1;0;5
recognize;0.818181818181818;2;9
recognized;1;0;11
recognizes;1;0;3
recognizing;1;0;1
recoil;0;1;0
recoiled;0;1;0
recollection;0;1;0
recolors;1;0;1
recommend;0.952438290186635;158;3164
recommendable;1;0;1
recommendation;0.871794871794872;5;34
recommendations;0.962264150943396;2;51
